escenario,hdd_90dias,payoff_usd,pnl_neto_usd,activado,cap_alcanzado
6288,67.88,6750.0,6170.0,1,1
6289,24.83,0.0,-580.0,0,0
6290,37.21,0.0,-580.0,0,0
6291,2.85,0.0,-580.0,0,0
6292,69.62,6750.0,6170.0,1,1
6293,39.92,480.06,-99.94,1,0
6294,21.42,0.0,-580.0,0,0
6295,20.86,0.0,-580.0,0,0
6296,25.78,0.0,-580.0,0,0
6297,46.95,2236.51,1656.51,1,0
6298,13.36,0.0,-580.0,0,0
6299,54.22,4055.55,3475.55,1,0
6300,91.79,6750.0,6170.0,1,1
6301,74.55,6750.0,6170.0,1,1
6302,30.56,0.0,-580.0,0,0
6303,31.59,0.0,-580.0,0,0
6304,8.97,0.0,-580.0,0,0
6305,37.52,0.0,-580.0,0,0
6306,3.98,0.0,-580.0,0,0
6307,71.72,6750.0,6170.0,1,1
6308,72.48,6750.0,6170.0,1,1
6309,58.84,5210.6,4630.6,1,0
6310,74.45,6750.0,6170.0,1,1
6311,43.5,1375.27,795.27,1,0
6312,49.88,2970.44,2390.44,1,0
6313,28.5,0.0,-580.0,0,0
6314,43.35,1337.62,757.62,1,0
6315,67.18,6750.0,6170.0,1,1
6316,47.33,2332.15,1752.15,1,0
6317,18.36,0.0,-580.0,0,0
6318,7.99,0.0,-580.0,0,0
6319,24.52,0.0,-580.0,0,0
6320,83.35,6750.0,6170.0,1,1
6321,50.63,3158.09,2578.09,1,0
6322,20.17,0.0,-580.0,0,0
6323,41.56,890.41,310.41,1,0
6324,51.87,3466.28,2886.28,1,0
6325,30.37,0.0,-580.0,0,0
6326,43.79,1447.99,867.99,1,0
6327,18.8,0.0,-580.0,0,0
6328,32.38,0.0,-580.0,0,0
6329,102.53,6750.0,6170.0,1,1
6330,38.22,54.53,-525.47,1,0
6331,16.11,0.0,-580.0,0,0
6332,29.21,0.0,-580.0,0,0
6333,30.0,0.0,-580.0,0,0
6334,37.19,0.0,-580.0,0,0
6335,110.01,6750.0,6170.0,1,1
6336,20.91,0.0,-580.0,0,0
6337,21.72,0.0,-580.0,0,0
6338,93.3,6750.0,6170.0,1,1
6339,28.8,0.0,-580.0,0,0
6340,5.81,0.0,-580.0,0,0
6341,18.07,0.0,-580.0,0,0
6342,45.33,1833.27,1253.27,1,0
6343,45.45,1861.99,1281.99,1,0
6344,12.64,0.0,-580.0,0,0
6345,16.82,0.0,-580.0,0,0
6346,22.48,0.0,-580.0,0,0
6347,151.83,6750.0,6170.0,1,1
6348,124.46,6750.0,6170.0,1,1
6349,73.05,6750.0,6170.0,1,1
6350,62.86,6216.21,5636.21,1,0
6351,14.22,0.0,-580.0,0,0
6352,71.6,6750.0,6170.0,1,1
6353,50.28,3070.48,2490.48,1,0
6354,14.78,0.0,-580.0,0,0
6355,29.01,0.0,-580.0,0,0
6356,34.69,0.0,-580.0,0,0
6357,12.24,0.0,-580.0,0,0
6358,52.09,3522.59,2942.59,1,0
6359,57.2,4800.84,4220.84,1,0
6360,53.77,3943.17,3363.17,1,0
6361,83.66,6750.0,6170.0,1,1
6362,48.74,2684.58,2104.58,1,0
6363,40.09,522.49,-57.51,1,0
6364,31.31,0.0,-580.0,0,0
6365,35.8,0.0,-580.0,0,0
6366,34.59,0.0,-580.0,0,0
6367,86.35,6750.0,6170.0,1,1
6368,26.93,0.0,-580.0,0,0
6369,27.36,0.0,-580.0,0,0
6370,52.33,3582.49,3002.49,1,0
6371,46.46,2115.22,1535.22,1,0
6372,57.39,4846.97,4266.97,1,0
6373,22.95,0.0,-580.0,0,0
6374,66.18,6750.0,6170.0,1,1
6375,23.9,0.0,-580.0,0,0
6376,37.44,0.0,-580.0,0,0
6377,49.87,2968.04,2388.04,1,0
6378,24.25,0.0,-580.0,0,0
6379,30.76,0.0,-580.0,0,0
6380,22.5,0.0,-580.0,0,0
6381,27.78,0.0,-580.0,0,0
6382,41.87,967.14,387.14,1,0
6383,53.82,3954.42,3374.42,1,0
6384,68.99,6750.0,6170.0,1,1
6385,36.94,0.0,-580.0,0,0
6386,49.33,2832.46,2252.46,1,0
6387,19.98,0.0,-580.0,0,0
6388,43.85,1462.41,882.41,1,0
6389,53.68,3919.82,3339.82,1,0
6390,41.44,859.22,279.22,1,0
6391,57.63,4907.73,4327.73,1,0
6392,36.27,0.0,-580.0,0,0
6393,48.11,2528.38,1948.38,1,0
6394,41.96,990.48,410.48,1,0
6395,41.08,770.74,190.74,1,0
6396,29.63,0.0,-580.0,0,0
6397,28.17,0.0,-580.0,0,0
6398,77.04,6750.0,6170.0,1,1
6399,37.63,0.0,-580.0,0,0
6400,40.56,640.06,60.06,1,0
6401,75.21,6750.0,6170.0,1,1
6402,45.8,1949.14,1369.14,1,0
6403,12.44,0.0,-580.0,0,0
6404,86.75,6750.0,6170.0,1,1
6405,18.8,0.0,-580.0,0,0
6406,34.44,0.0,-580.0,0,0
6407,23.33,0.0,-580.0,0,0
6408,67.59,6750.0,6170.0,1,1
6409,20.71,0.0,-580.0,0,0
6410,69.58,6750.0,6170.0,1,1
6411,68.55,6750.0,6170.0,1,1
6412,10.6,0.0,-580.0,0,0
6413,47.71,2426.58,1846.58,1,0
6414,75.51,6750.0,6170.0,1,1
6415,15.45,0.0,-580.0,0,0
6416,29.19,0.0,-580.0,0,0
6417,49.6,2900.72,2320.72,1,0
6418,27.82,0.0,-580.0,0,0
6419,67.78,6750.0,6170.0,1,1
6420,38.82,205.77,-374.23,1,0
6421,84.05,6750.0,6170.0,1,1
6422,20.56,0.0,-580.0,0,0
6423,52.98,3743.84,3163.84,1,0
6424,38.0,0.0,-580.0,0,0
6425,37.44,0.0,-580.0,0,0
6426,30.08,0.0,-580.0,0,0
6427,37.98,0.0,-580.0,0,0
6428,128.9,6750.0,6170.0,1,1
6429,60.43,5608.65,5028.65,1,0
6430,17.01,0.0,-580.0,0,0
6431,36.43,0.0,-580.0,0,0
6432,30.38,0.0,-580.0,0,0
6433,33.1,0.0,-580.0,0,0
6434,49.95,2988.18,2408.18,1,0
6435,65.73,6750.0,6170.0,1,1
6436,113.93,6750.0,6170.0,1,1
6437,69.96,6750.0,6170.0,1,1
6438,50.97,3242.4,2662.4,1,0
6439,16.43,0.0,-580.0,0,0
6440,37.35,0.0,-580.0,0,0
6441,43.65,1412.17,832.17,1,0
6442,15.31,0.0,-580.0,0,0
6443,32.06,0.0,-580.0,0,0
6444,49.18,2795.74,2215.74,1,0
6445,108.63,6750.0,6170.0,1,1
6446,43.16,1290.08,710.08,1,0
6447,92.11,6750.0,6170.0,1,1
6448,48.28,2571.12,1991.12,1,0
6449,1.91,0.0,-580.0,0,0
6450,45.81,1951.67,1371.67,1,0
6451,28.04,0.0,-580.0,0,0
6452,10.67,0.0,-580.0,0,0
6453,31.97,0.0,-580.0,0,0
6454,20.59,0.0,-580.0,0,0
6455,29.61,0.0,-580.0,0,0
6456,99.03,6750.0,6170.0,1,1
6457,21.76,0.0,-580.0,0,0
6458,12.44,0.0,-580.0,0,0
6459,10.13,0.0,-580.0,0,0
6460,87.07,6750.0,6170.0,1,1
6461,26.08,0.0,-580.0,0,0
6462,16.15,0.0,-580.0,0,0
6463,57.95,4988.23,4408.23,1,0
6464,42.0,1000.76,420.76,1,0
6465,70.86,6750.0,6170.0,1,1
6466,147.37,6750.0,6170.0,1,1
6467,79.79,6750.0,6170.0,1,1
6468,81.57,6750.0,6170.0,1,1
6469,21.84,0.0,-580.0,0,0
6470,95.37,6750.0,6170.0,1,1
6471,29.15,0.0,-580.0,0,0
6472,72.0,6750.0,6170.0,1,1
6473,27.85,0.0,-580.0,0,0
6474,36.24,0.0,-580.0,0,0
6475,42.88,1218.79,638.79,1,0
6476,133.94,6750.0,6170.0,1,1
6477,19.16,0.0,-580.0,0,0
6478,12.8,0.0,-580.0,0,0
6479,20.92,0.0,-580.0,0,0
6480,41.66,914.6,334.6,1,0
6481,22.73,0.0,-580.0,0,0
6482,103.52,6750.0,6170.0,1,1
6483,17.45,0.0,-580.0,0,0
6484,35.53,0.0,-580.0,0,0
6485,74.56,6750.0,6170.0,1,1
6486,55.3,4325.8,3745.8,1,0
6487,29.14,0.0,-580.0,0,0
6488,59.84,5460.49,4880.49,1,0
6489,22.19,0.0,-580.0,0,0
6490,38.43,107.15,-472.85,1,0
6491,71.92,6750.0,6170.0,1,1
6492,19.85,0.0,-580.0,0,0
6493,52.01,3501.53,2921.53,1,0
6494,88.78,6750.0,6170.0,1,1
6495,58.66,5163.96,4583.96,1,0
6496,66.71,6750.0,6170.0,1,1
6497,44.95,1738.02,1158.02,1,0
6498,69.16,6750.0,6170.0,1,1
6499,30.87,0.0,-580.0,0,0
6500,6.94,0.0,-580.0,0,0
6501,74.75,6750.0,6170.0,1,1
6502,6.8,0.0,-580.0,0,0
6503,66.43,6750.0,6170.0,1,1
6504,21.98,0.0,-580.0,0,0
6505,6.98,0.0,-580.0,0,0
6506,13.71,0.0,-580.0,0,0
6507,20.49,0.0,-580.0,0,0
6508,40.75,687.68,107.68,1,0
6509,110.29,6750.0,6170.0,1,1
6510,35.01,0.0,-580.0,0,0
6511,37.27,0.0,-580.0,0,0
6512,79.2,6750.0,6170.0,1,1
6513,49.33,2833.69,2253.69,1,0
6514,57.5,4874.61,4294.61,1,0
6515,43.7,1425.61,845.61,1,0
6516,15.39,0.0,-580.0,0,0
6517,32.84,0.0,-580.0,0,0
6518,24.6,0.0,-580.0,0,0
6519,11.55,0.0,-580.0,0,0
6520,26.89,0.0,-580.0,0,0
6521,65.65,6750.0,6170.0,1,1
6522,56.55,4637.35,4057.35,1,0
6523,57.14,4785.07,4205.07,1,0
6524,31.89,0.0,-580.0,0,0
6525,23.99,0.0,-580.0,0,0
6526,30.49,0.0,-580.0,0,0
6527,20.07,0.0,-580.0,0,0
6528,25.34,0.0,-580.0,0,0
6529,15.09,0.0,-580.0,0,0
6530,35.68,0.0,-580.0,0,0
6531,80.0,6750.0,6170.0,1,1
6532,46.73,2183.25,1603.25,1,0
6533,77.88,6750.0,6170.0,1,1
6534,41.1,774.85,194.85,1,0
6535,6.9,0.0,-580.0,0,0
6536,83.94,6750.0,6170.0,1,1
6537,19.65,0.0,-580.0,0,0
6538,50.8,3201.01,2621.01,1,0
6539,40.38,594.13,14.13,1,0
6540,46.33,2081.65,1501.65,1,0
6541,23.71,0.0,-580.0,0,0
6542,52.61,3651.76,3071.76,1,0
6543,64.93,6733.05,6153.05,1,0
6544,43.14,1286.09,706.09,1,0
6545,42.59,1148.71,568.71,1,0
6546,79.39,6750.0,6170.0,1,1
6547,104.41,6750.0,6170.0,1,1
6548,50.59,3147.08,2567.08,1,0
6549,57.32,4830.1,4250.1,1,0
6550,62.82,6205.07,5625.07,1,0
6551,12.64,0.0,-580.0,0,0
6552,2.39,0.0,-580.0,0,0
6553,29.1,0.0,-580.0,0,0
6554,33.91,0.0,-580.0,0,0
6555,16.73,0.0,-580.0,0,0
6556,8.03,0.0,-580.0,0,0
6557,7.79,0.0,-580.0,0,0
6558,69.81,6750.0,6170.0,1,1
6559,48.35,2586.78,2006.78,1,0
6560,28.74,0.0,-580.0,0,0
6561,19.49,0.0,-580.0,0,0
6562,42.7,1174.23,594.23,1,0
6563,42.09,1021.98,441.98,1,0
6564,52.93,3732.97,3152.97,1,0
6565,38.25,63.36,-516.64,1,0
6566,52.47,3618.61,3038.61,1,0
6567,27.29,0.0,-580.0,0,0
6568,14.89,0.0,-580.0,0,0
6569,38.79,198.36,-381.64,1,0
6570,36.48,0.0,-580.0,0,0
6571,72.78,6750.0,6170.0,1,1
6572,46.44,2109.59,1529.59,1,0
6573,68.17,6750.0,6170.0,1,1
6574,19.94,0.0,-580.0,0,0
6575,98.63,6750.0,6170.0,1,1
6576,37.43,0.0,-580.0,0,0
6577,35.42,0.0,-580.0,0,0
6578,5.02,0.0,-580.0,0,0
6579,36.62,0.0,-580.0,0,0
6580,71.16,6750.0,6170.0,1,1
6581,11.78,0.0,-580.0,0,0
6582,45.25,1813.62,1233.62,1,0
6583,62.12,6029.79,5449.79,1,0
6584,58.28,5069.86,4489.86,1,0
6585,51.29,3323.73,2743.73,1,0
6586,8.04,0.0,-580.0,0,0
6587,41.81,953.58,373.58,1,0
6588,59.18,5293.88,4713.88,1,0
6589,60.09,5522.46,4942.46,1,0
6590,23.42,0.0,-580.0,0,0
6591,62.72,6181.24,5601.24,1,0
6592,22.57,0.0,-580.0,0,0
6593,70.79,6750.0,6170.0,1,1
6594,48.37,2591.57,2011.57,1,0
6595,22.71,0.0,-580.0,0,0
6596,138.77,6750.0,6170.0,1,1
6597,14.33,0.0,-580.0,0,0
6598,33.58,0.0,-580.0,0,0
6599,53.55,3887.67,3307.67,1,0
6600,76.28,6750.0,6170.0,1,1
6601,55.36,4340.96,3760.96,1,0
6602,78.39,6750.0,6170.0,1,1
6603,55.85,4462.13,3882.13,1,0
6604,31.41,0.0,-580.0,0,0
6605,53.72,3929.61,3349.61,1,0
6606,19.76,0.0,-580.0,0,0
6607,37.61,0.0,-580.0,0,0
6608,31.69,0.0,-580.0,0,0
6609,6.79,0.0,-580.0,0,0
6610,41.64,911.08,331.08,1,0
6611,15.7,0.0,-580.0,0,0
6612,0.96,0.0,-580.0,0,0
6613,46.47,2116.27,1536.27,1,0
6614,35.95,0.0,-580.0,0,0
6615,25.18,0.0,-580.0,0,0
6616,40.11,528.48,-51.52,1,0
6617,27.66,0.0,-580.0,0,0
6618,54.14,4033.97,3453.97,1,0
6619,29.74,0.0,-580.0,0,0
6620,33.46,0.0,-580.0,0,0
6621,34.42,0.0,-580.0,0,0
6622,24.48,0.0,-580.0,0,0
6623,17.94,0.0,-580.0,0,0
6624,15.96,0.0,-580.0,0,0
6625,9.26,0.0,-580.0,0,0
6626,62.43,6107.35,5527.35,1,0
6627,15.38,0.0,-580.0,0,0
6628,22.34,0.0,-580.0,0,0
6629,31.63,0.0,-580.0,0,0
6630,72.29,6750.0,6170.0,1,1
6631,23.73,0.0,-580.0,0,0
6632,52.38,3594.02,3014.02,1,0
6633,35.57,0.0,-580.0,0,0
6634,38.73,182.8,-397.2,1,0
6635,43.12,1279.66,699.66,1,0
6636,48.46,2614.71,2034.71,1,0
6637,28.26,0.0,-580.0,0,0
6638,49.19,2798.48,2218.48,1,0
6639,20.97,0.0,-580.0,0,0
6640,25.07,0.0,-580.0,0,0
6641,15.32,0.0,-580.0,0,0
6642,64.47,6616.5,6036.5,1,0
6643,55.53,4382.82,3802.82,1,0
6644,60.52,5628.99,5048.99,1,0
6645,37.89,0.0,-580.0,0,0
6646,59.39,5347.82,4767.82,1,0
6647,93.48,6750.0,6170.0,1,1
6648,23.15,0.0,-580.0,0,0
6649,38.99,248.65,-331.35,1,0
6650,25.13,0.0,-580.0,0,0
6651,7.85,0.0,-580.0,0,0
6652,104.33,6750.0,6170.0,1,1
6653,18.18,0.0,-580.0,0,0
6654,14.82,0.0,-580.0,0,0
6655,22.05,0.0,-580.0,0,0
6656,46.59,2146.72,1566.72,1,0
6657,77.57,6750.0,6170.0,1,1
6658,34.53,0.0,-580.0,0,0
6659,33.72,0.0,-580.0,0,0
6660,24.25,0.0,-580.0,0,0
6661,115.92,6750.0,6170.0,1,1
6662,52.36,3589.14,3009.14,1,0
6663,42.51,1126.92,546.92,1,0
6664,38.06,15.28,-564.72,1,0
6665,60.06,5514.94,4934.94,1,0
6666,16.4,0.0,-580.0,0,0
6667,21.32,0.0,-580.0,0,0
6668,27.84,0.0,-580.0,0,0
6669,72.13,6750.0,6170.0,1,1
6670,42.27,1067.23,487.23,1,0
6671,43.74,1434.74,854.74,1,0
6672,44.13,1531.49,951.49,1,0
6673,22.18,0.0,-580.0,0,0
6674,29.14,0.0,-580.0,0,0
6675,15.01,0.0,-580.0,0,0
6676,43.13,1282.01,702.01,1,0
6677,48.67,2668.54,2088.54,1,0
6678,108.59,6750.0,6170.0,1,1
6679,49.33,2833.74,2253.74,1,0
6680,151.2,6750.0,6170.0,1,1
6681,55.74,4435.84,3855.84,1,0
6682,44.65,1663.2,1083.2,1,0
6683,40.26,564.48,-15.52,1,0
6684,40.96,740.59,160.59,1,0
6685,31.81,0.0,-580.0,0,0
6686,88.93,6750.0,6170.0,1,1
6687,35.27,0.0,-580.0,0,0
6688,74.27,6750.0,6170.0,1,1
6689,58.26,5064.69,4484.69,1,0
6690,14.63,0.0,-580.0,0,0
6691,26.18,0.0,-580.0,0,0
6692,16.42,0.0,-580.0,0,0
6693,67.98,6750.0,6170.0,1,1
6694,23.96,0.0,-580.0,0,0
6695,26.31,0.0,-580.0,0,0
6696,11.76,0.0,-580.0,0,0
6697,55.59,4398.1,3818.1,1,0
6698,44.0,1500.59,920.59,1,0
6699,92.37,6750.0,6170.0,1,1
6700,54.91,4226.39,3646.39,1,0
6701,75.23,6750.0,6170.0,1,1
6702,60.78,5694.01,5114.01,1,0
6703,22.12,0.0,-580.0,0,0
6704,113.67,6750.0,6170.0,1,1
6705,8.14,0.0,-580.0,0,0
6706,25.86,0.0,-580.0,0,0
6707,2.56,0.0,-580.0,0,0
6708,124.58,6750.0,6170.0,1,1
6709,43.94,1483.88,903.88,1,0
6710,28.13,0.0,-580.0,0,0
6711,18.65,0.0,-580.0,0,0
6712,24.65,0.0,-580.0,0,0
6713,38.14,35.14,-544.86,1,0
6714,13.21,0.0,-580.0,0,0
6715,23.45,0.0,-580.0,0,0
6716,87.25,6750.0,6170.0,1,1
6717,28.81,0.0,-580.0,0,0
6718,52.97,3741.87,3161.87,1,0
6719,10.76,0.0,-580.0,0,0
6720,51.66,3414.25,2834.25,1,0
6721,21.24,0.0,-580.0,0,0
6722,17.91,0.0,-580.0,0,0
6723,34.94,0.0,-580.0,0,0
6724,50.28,3069.29,2489.29,1,0
6725,9.58,0.0,-580.0,0,0
6726,3.17,0.0,-580.0,0,0
6727,43.53,1383.01,803.01,1,0
6728,62.4,6098.91,5518.91,1,0
6729,14.46,0.0,-580.0,0,0
6730,11.11,0.0,-580.0,0,0
6731,48.41,2603.41,2023.41,1,0
6732,23.88,0.0,-580.0,0,0
6733,6.5,0.0,-580.0,0,0
6734,58.04,5010.6,4430.6,1,0
6735,47.87,2466.57,1886.57,1,0
6736,63.67,6417.14,5837.14,1,0
6737,85.16,6750.0,6170.0,1,1
6738,36.8,0.0,-580.0,0,0
6739,47.84,2459.24,1879.24,1,0
6740,25.18,0.0,-580.0,0,0
6741,14.46,0.0,-580.0,0,0
6742,110.14,6750.0,6170.0,1,1
6743,33.94,0.0,-580.0,0,0
6744,105.31,6750.0,6170.0,1,1
6745,31.58,0.0,-580.0,0,0
6746,71.49,6750.0,6170.0,1,1
6747,28.05,0.0,-580.0,0,0
6748,45.72,1930.7,1350.7,1,0
6749,30.69,0.0,-580.0,0,0
6750,83.03,6750.0,6170.0,1,1
6751,103.28,6750.0,6170.0,1,1
6752,60.84,5708.81,5128.81,1,0
6753,60.51,5628.4,5048.4,1,0
6754,29.06,0.0,-580.0,0,0
6755,38.97,242.95,-337.05,1,0
6756,36.06,0.0,-580.0,0,0
6757,32.81,0.0,-580.0,0,0
6758,16.05,0.0,-580.0,0,0
6759,80.81,6750.0,6170.0,1,1
6760,64.29,6573.23,5993.23,1,0
6761,22.63,0.0,-580.0,0,0
6762,10.99,0.0,-580.0,0,0
6763,17.44,0.0,-580.0,0,0
6764,26.88,0.0,-580.0,0,0
6765,82.29,6750.0,6170.0,1,1
6766,48.71,2677.01,2097.01,1,0
6767,55.6,4400.68,3820.68,1,0
6768,53.79,3946.48,3366.48,1,0
6769,151.95,6750.0,6170.0,1,1
6770,92.12,6750.0,6170.0,1,1
6771,48.56,2639.15,2059.15,1,0
6772,19.81,0.0,-580.0,0,0
6773,31.29,0.0,-580.0,0,0
6774,33.76,0.0,-580.0,0,0
6775,32.29,0.0,-580.0,0,0
6776,36.0,0.0,-580.0,0,0
6777,40.29,573.15,-6.85,1,0
6778,51.26,3314.12,2734.12,1,0
6779,57.69,4922.37,4342.37,1,0
6780,72.28,6750.0,6170.0,1,1
6781,86.86,6750.0,6170.0,1,1
6782,9.85,0.0,-580.0,0,0
6783,63.25,6311.55,5731.55,1,0
6784,35.06,0.0,-580.0,0,0
6785,24.96,0.0,-580.0,0,0
6786,27.04,0.0,-580.0,0,0
6787,47.5,2375.24,1795.24,1,0
6788,53.81,3952.05,3372.05,1,0
6789,16.37,0.0,-580.0,0,0
6790,29.84,0.0,-580.0,0,0
6791,17.72,0.0,-580.0,0,0
6792,31.01,0.0,-580.0,0,0
6793,27.42,0.0,-580.0,0,0
6794,96.17,6750.0,6170.0,1,1
6795,114.8,6750.0,6170.0,1,1
6796,20.37,0.0,-580.0,0,0
6797,53.83,3957.41,3377.41,1,0
6798,27.79,0.0,-580.0,0,0
6799,17.71,0.0,-580.0,0,0
6800,14.81,0.0,-580.0,0,0
6801,61.19,5797.64,5217.64,1,0
6802,35.36,0.0,-580.0,0,0
6803,19.92,0.0,-580.0,0,0
6804,35.87,0.0,-580.0,0,0
6805,10.33,0.0,-580.0,0,0
6806,33.98,0.0,-580.0,0,0
6807,6.34,0.0,-580.0,0,0
6808,76.37,6750.0,6170.0,1,1
6809,16.2,0.0,-580.0,0,0
6810,23.27,0.0,-580.0,0,0
6811,34.34,0.0,-580.0,0,0
6812,22.97,0.0,-580.0,0,0
6813,81.62,6750.0,6170.0,1,1
6814,36.39,0.0,-580.0,0,0
6815,1.85,0.0,-580.0,0,0
6816,21.38,0.0,-580.0,0,0
6817,25.42,0.0,-580.0,0,0
6818,50.5,3126.24,2546.24,1,0
6819,17.04,0.0,-580.0,0,0
6820,33.58,0.0,-580.0,0,0
6821,9.01,0.0,-580.0,0,0
6822,12.55,0.0,-580.0,0,0
6823,62.73,6182.46,5602.46,1,0
6824,34.7,0.0,-580.0,0,0
6825,64.31,6577.29,5997.29,1,0
6826,49.29,2823.36,2243.36,1,0
6827,35.19,0.0,-580.0,0,0
6828,68.29,6750.0,6170.0,1,1
6829,64.9,6723.82,6143.82,1,0
6830,85.26,6750.0,6170.0,1,1
6831,42.65,1161.54,581.54,1,0
6832,141.38,6750.0,6170.0,1,1
6833,55.79,4447.26,3867.26,1,0
6834,5.97,0.0,-580.0,0,0
6835,36.47,0.0,-580.0,0,0
6836,21.4,0.0,-580.0,0,0
6837,38.69,173.74,-406.26,1,0
6838,12.17,0.0,-580.0,0,0
6839,52.95,3737.95,3157.95,1,0
6840,44.04,1510.71,930.71,1,0
6841,68.55,6750.0,6170.0,1,1
6842,46.31,2078.51,1498.51,1,0
6843,44.35,1588.44,1008.44,1,0
6844,15.68,0.0,-580.0,0,0
6845,31.79,0.0,-580.0,0,0
6846,42.82,1205.09,625.09,1,0
6847,16.75,0.0,-580.0,0,0
6848,20.68,0.0,-580.0,0,0
6849,42.65,1161.27,581.27,1,0
6850,71.17,6750.0,6170.0,1,1
6851,10.47,0.0,-580.0,0,0
6852,3.9,0.0,-580.0,0,0
6853,89.58,6750.0,6170.0,1,1
6854,12.35,0.0,-580.0,0,0
6855,28.93,0.0,-580.0,0,0
6856,14.11,0.0,-580.0,0,0
6857,34.74,0.0,-580.0,0,0
6858,52.79,3698.7,3118.7,1,0
6859,58.12,5030.51,4450.51,1,0
6860,10.79,0.0,-580.0,0,0
6861,32.83,0.0,-580.0,0,0
6862,32.06,0.0,-580.0,0,0
6863,56.36,4588.91,4008.91,1,0
6864,36.62,0.0,-580.0,0,0
6865,83.07,6750.0,6170.0,1,1
6866,70.83,6750.0,6170.0,1,1
6867,10.24,0.0,-580.0,0,0
6868,45.57,1891.76,1311.76,1,0
6869,11.67,0.0,-580.0,0,0
6870,13.64,0.0,-580.0,0,0
6871,33.25,0.0,-580.0,0,0
6872,15.18,0.0,-580.0,0,0
6873,30.21,0.0,-580.0,0,0
6874,17.12,0.0,-580.0,0,0
6875,60.19,5546.94,4966.94,1,0
6876,25.69,0.0,-580.0,0,0
6877,30.49,0.0,-580.0,0,0
6878,7.31,0.0,-580.0,0,0
6879,19.39,0.0,-580.0,0,0
6880,48.08,2518.97,1938.97,1,0
6881,16.38,0.0,-580.0,0,0
6882,8.11,0.0,-580.0,0,0
6883,75.81,6750.0,6170.0,1,1
6884,17.53,0.0,-580.0,0,0
6885,45.37,1842.57,1262.57,1,0
6886,20.23,0.0,-580.0,0,0
6887,18.63,0.0,-580.0,0,0
6888,71.43,6750.0,6170.0,1,1
6889,43.55,1387.89,807.89,1,0
6890,39.79,448.49,-131.51,1,0
6891,14.1,0.0,-580.0,0,0
6892,46.25,2062.65,1482.65,1,0
6893,27.42,0.0,-580.0,0,0
6894,59.53,5381.82,4801.82,1,0
6895,44.4,1600.86,1020.86,1,0
6896,112.73,6750.0,6170.0,1,1
6897,26.47,0.0,-580.0,0,0
6898,37.16,0.0,-580.0,0,0
6899,24.17,0.0,-580.0,0,0
6900,86.66,6750.0,6170.0,1,1
6901,70.57,6750.0,6170.0,1,1
6902,7.05,0.0,-580.0,0,0
6903,38.79,197.81,-382.19,1,0
6904,108.97,6750.0,6170.0,1,1
6905,67.56,6750.0,6170.0,1,1
6906,83.43,6750.0,6170.0,1,1
6907,75.9,6750.0,6170.0,1,1
6908,83.35,6750.0,6170.0,1,1
6909,42.11,1028.12,448.12,1,0
6910,21.01,0.0,-580.0,0,0
6911,44.01,1502.01,922.01,1,0
6912,69.04,6750.0,6170.0,1,1
6913,33.45,0.0,-580.0,0,0
6914,69.69,6750.0,6170.0,1,1
6915,119.88,6750.0,6170.0,1,1
6916,65.42,6750.0,6170.0,1,1
6917,8.85,0.0,-580.0,0,0
6918,94.76,6750.0,6170.0,1,1
6919,74.1,6750.0,6170.0,1,1
6920,30.23,0.0,-580.0,0,0
6921,70.8,6750.0,6170.0,1,1
6922,20.1,0.0,-580.0,0,0
6923,39.7,424.59,-155.41,1,0
6924,47.29,2323.26,1743.26,1,0
6925,17.28,0.0,-580.0,0,0
6926,35.76,0.0,-580.0,0,0
6927,47.23,2308.32,1728.32,1,0
6928,13.36,0.0,-580.0,0,0
6929,30.39,0.0,-580.0,0,0
6930,103.74,6750.0,6170.0,1,1
6931,25.49,0.0,-580.0,0,0
6932,13.26,0.0,-580.0,0,0
6933,20.39,0.0,-580.0,0,0
6934,10.91,0.0,-580.0,0,0
6935,50.41,3102.56,2522.56,1,0
6936,44.07,1518.3,938.3,1,0
6937,21.02,0.0,-580.0,0,0
6938,102.35,6750.0,6170.0,1,1
6939,18.23,0.0,-580.0,0,0
6940,27.24,0.0,-580.0,0,0
6941,29.67,0.0,-580.0,0,0
6942,77.67,6750.0,6170.0,1,1
6943,16.06,0.0,-580.0,0,0
6944,61.12,5780.4,5200.4,1,0
6945,17.45,0.0,-580.0,0,0
6946,17.01,0.0,-580.0,0,0
6947,10.69,0.0,-580.0,0,0
6948,58.61,5153.59,4573.59,1,0
6949,58.34,5085.93,4505.93,1,0
6950,64.06,6515.14,5935.14,1,0
6951,40.12,531.23,-48.77,1,0
6952,49.81,2951.61,2371.61,1,0
6953,78.51,6750.0,6170.0,1,1
6954,14.46,0.0,-580.0,0,0
6955,62.81,6203.63,5623.63,1,0
6956,84.78,6750.0,6170.0,1,1
6957,87.76,6750.0,6170.0,1,1
6958,86.45,6750.0,6170.0,1,1
6959,32.06,0.0,-580.0,0,0
6960,80.37,6750.0,6170.0,1,1
6961,76.44,6750.0,6170.0,1,1
6962,44.53,1633.61,1053.61,1,0
6963,86.87,6750.0,6170.0,1,1
6964,48.63,2658.43,2078.43,1,0
6965,28.18,0.0,-580.0,0,0
6966,45.41,1852.59,1272.59,1,0
6967,42.47,1116.45,536.45,1,0
6968,33.07,0.0,-580.0,0,0
6969,52.63,3656.92,3076.92,1,0
6970,6.98,0.0,-580.0,0,0
6971,12.46,0.0,-580.0,0,0
